context	ref	alt	mu	methylation_level	worst_csq	coverage	AM_CLASS	high_AM_SCORE	variant_count	singleton_count
AAA	A	C	1.8303e-09	0	missense_variant	89	ambiguous	0	29	22
AAA	A	C	1.8303e-09	0	missense_variant	89	benign	0	167	95
AAA	A	C	1.8303e-09	0	missense_variant	89	pathogenic	0	13	9
AAA	A	C	1.8303e-09	0	missense_variant	89	pathogenic	1	27	20
AAA	A	C	1.8303e-09	0	missense_variant	89	NA	NA	8	2
AAA	A	C	1.8303e-09	0	missense_variant	90	ambiguous	0	23	17
AAA	A	C	1.8303e-09	0	missense_variant	90	benign	0	149	89
AAA	A	C	1.8303e-09	0	missense_variant	90	pathogenic	0	18	13
AAA	A	C	1.8303e-09	0	missense_variant	90	pathogenic	1	35	28
AAA	A	C	1.8303e-09	0	missense_variant	90	NA	NA	7	2
AAA	A	C	1.8303e-09	0	missense_variant	91	ambiguous	0	29	23
AAA	A	C	1.8303e-09	0	missense_variant	91	benign	0	149	93
AAA	A	C	1.8303e-09	0	missense_variant	91	pathogenic	0	15	7
AAA	A	C	1.8303e-09	0	missense_variant	91	pathogenic	1	36	24
AAA	A	C	1.8303e-09	0	missense_variant	91	NA	NA	10	8
AAA	A	C	1.8303e-09	0	missense_variant	92	ambiguous	0	23	17
AAA	A	C	1.8303e-09	0	missense_variant	92	benign	0	124	71
AAA	A	C	1.8303e-09	0	missense_variant	92	pathogenic	0	13	8
AAA	A	C	1.8303e-09	0	missense_variant	92	pathogenic	1	38	26
AAA	A	C	1.8303e-09	0	missense_variant	92	NA	NA	15	8
AAA	A	C	1.8303e-09	0	missense_variant	93	ambiguous	0	31	20
AAA	A	C	1.8303e-09	0	missense_variant	93	benign	0	135	79
AAA	A	C	1.8303e-09	0	missense_variant	93	pathogenic	0	20	13
AAA	A	C	1.8303e-09	0	missense_variant	93	pathogenic	1	33	25
AAA	A	C	1.8303e-09	0	missense_variant	93	NA	NA	6	3
AAA	A	C	1.8303e-09	0	missense_variant	94	ambiguous	0	25	20
AAA	A	C	1.8303e-09	0	missense_variant	94	benign	0	123	76
AAA	A	C	1.8303e-09	0	missense_variant	94	pathogenic	0	11	7
AAA	A	C	1.8303e-09	0	missense_variant	94	pathogenic	1	21	17
AAA	A	C	1.8303e-09	0	missense_variant	94	NA	NA	8	6
AAA	A	C	1.8303e-09	0	missense_variant	95	ambiguous	0	23	14
AAA	A	C	1.8303e-09	0	missense_variant	95	benign	0	135	80
AAA	A	C	1.8303e-09	0	missense_variant	95	pathogenic	0	24	15
AAA	A	C	1.8303e-09	0	missense_variant	95	pathogenic	1	27	22
AAA	A	C	1.8303e-09	0	missense_variant	95	NA	NA	7	5
AAA	A	C	1.8303e-09	0	missense_variant	96	ambiguous	0	30	21
AAA	A	C	1.8303e-09	0	missense_variant	96	benign	0	113	68
AAA	A	C	1.8303e-09	0	missense_variant	96	pathogenic	0	18	10
AAA	A	C	1.8303e-09	0	missense_variant	96	pathogenic	1	27	17
AAA	A	C	1.8303e-09	0	missense_variant	96	NA	NA	8	4
AAA	A	C	1.8303e-09	0	missense_variant	97	ambiguous	0	13	6
AAA	A	C	1.8303e-09	0	missense_variant	97	benign	0	126	81
AAA	A	C	1.8303e-09	0	missense_variant	97	pathogenic	0	19	11
AAA	A	C	1.8303e-09	0	missense_variant	97	pathogenic	1	24	19
AAA	A	C	1.8303e-09	0	missense_variant	97	NA	NA	9	6
AAA	A	C	1.8303e-09	0	missense_variant	98	ambiguous	0	26	18
AAA	A	C	1.8303e-09	0	missense_variant	98	benign	0	114	71
AAA	A	C	1.8303e-09	0	missense_variant	98	pathogenic	0	18	10
AAA	A	C	1.8303e-09	0	missense_variant	98	pathogenic	1	20	17
AAA	A	C	1.8303e-09	0	missense_variant	98	NA	NA	12	8
AAA	A	C	1.8303e-09	0	missense_variant	99	ambiguous	0	17	12
AAA	A	C	1.8303e-09	0	missense_variant	99	benign	0	110	63
AAA	A	C	1.8303e-09	0	missense_variant	99	pathogenic	0	17	8
AAA	A	C	1.8303e-09	0	missense_variant	99	pathogenic	1	25	16
AAA	A	C	1.8303e-09	0	missense_variant	99	NA	NA	6	3
AAA	A	C	1.8303e-09	0	missense_variant	100	ambiguous	0	630	400
AAA	A	C	1.8303e-09	0	missense_variant	100	benign	0	3393	2118
AAA	A	C	1.8303e-09	0	missense_variant	100	pathogenic	0	527	362
AAA	A	C	1.8303e-09	0	missense_variant	100	pathogenic	1	730	516
AAA	A	C	1.8303e-09	0	missense_variant	100	NA	NA	242	137
AAA	A	G	3.0288e-09	0	missense_variant	12	benign	0	1	1
AAA	A	G	3.0288e-09	0	missense_variant	13	benign	0	2	2
AAA	A	G	3.0288e-09	0	missense_variant	13	NA	NA	1	1
AAA	A	G	3.0288e-09	0	missense_variant	14	benign	0	9	5
AAA	A	G	3.0288e-09	0	missense_variant	14	pathogenic	0	1	1
AAA	A	G	3.0288e-09	0	missense_variant	14	pathogenic	1	1	0
AAA	A	G	3.0288e-09	0	missense_variant	15	ambiguous	0	2	2
AAA	A	G	3.0288e-09	0	missense_variant	15	benign	0	17	9
AAA	A	G	3.0288e-09	0	missense_variant	15	pathogenic	0	1	1
AAA	A	G	3.0288e-09	0	missense_variant	15	pathogenic	1	5	2
AAA	A	G	3.0288e-09	0	missense_variant	15	NA	NA	1	1
AAA	A	G	3.0288e-09	0	missense_variant	16	ambiguous	0	3	2
AAA	A	G	3.0288e-09	0	missense_variant	16	benign	0	36	20
AAA	A	G	3.0288e-09	0	missense_variant	16	pathogenic	0	1	1
AAA	A	G	3.0288e-09	0	missense_variant	16	pathogenic	1	5	3
AAA	A	G	3.0288e-09	0	missense_variant	16	NA	NA	3	2
AAA	A	G	3.0288e-09	0	missense_variant	17	ambiguous	0	4	2
AAA	A	G	3.0288e-09	0	missense_variant	17	benign	0	34	22
AAA	A	G	3.0288e-09	0	missense_variant	17	pathogenic	0	3	2
AAA	A	G	3.0288e-09	0	missense_variant	17	pathogenic	1	8	3
AAA	A	G	3.0288e-09	0	missense_variant	17	NA	NA	1	0
AAA	A	G	3.0288e-09	0	missense_variant	18	ambiguous	0	8	5
AAA	A	G	3.0288e-09	0	missense_variant	18	benign	0	55	27
AAA	A	G	3.0288e-09	0	missense_variant	18	pathogenic	0	4	2
AAA	A	G	3.0288e-09	0	missense_variant	18	pathogenic	1	14	5
AAA	A	G	3.0288e-09	0	missense_variant	18	NA	NA	5	4
AAA	A	G	3.0288e-09	0	missense_variant	19	ambiguous	0	6	3
AAA	A	G	3.0288e-09	0	missense_variant	19	benign	0	79	46
AAA	A	G	3.0288e-09	0	missense_variant	19	pathogenic	0	4	2
AAA	A	G	3.0288e-09	0	missense_variant	19	pathogenic	1	16	12
AAA	A	G	3.0288e-09	0	missense_variant	19	NA	NA	4	2
AAA	A	G	3.0288e-09	0	missense_variant	20	ambiguous	0	5	4
AAA	A	G	3.0288e-09	0	missense_variant	20	benign	0	86	42
AAA	A	G	3.0288e-09	0	missense_variant	20	pathogenic	0	9	7
AAA	A	G	3.0288e-09	0	missense_variant	20	pathogenic	1	14	12
AAA	A	G	3.0288e-09	0	missense_variant	20	NA	NA	7	5
AAA	A	G	3.0288e-09	0	missense_variant	21	ambiguous	0	9	7
AAA	A	G	3.0288e-09	0	missense_variant	21	benign	0	125	68
AAA	A	G	3.0288e-09	0	missense_variant	21	pathogenic	0	9	5
AAA	A	G	3.0288e-09	0	missense_variant	21	pathogenic	1	15	7
AAA	A	G	3.0288e-09	0	missense_variant	21	NA	NA	8	3
AAA	A	G	3.0288e-09	0	missense_variant	22	ambiguous	0	18	12
AAA	A	G	3.0288e-09	0	missense_variant	22	benign	0	137	68
AAA	A	G	3.0288e-09	0	missense_variant	22	pathogenic	0	13	9
AAA	A	G	3.0288e-09	0	missense_variant	22	pathogenic	1	19	15
AAA	A	G	3.0288e-09	0	missense_variant	22	NA	NA	7	4
AAA	A	G	3.0288e-09	0	missense_variant	23	ambiguous	0	15	9
AAA	A	G	3.0288e-09	0	missense_variant	23	benign	0	166	91
AAA	A	G	3.0288e-09	0	missense_variant	23	pathogenic	0	4	2
AAA	A	G	3.0288e-09	0	missense_variant	23	pathogenic	1	29	20
AAA	A	G	3.0288e-09	0	missense_variant	23	NA	NA	8	5
AAA	A	G	3.0288e-09	0	missense_variant	24	ambiguous	0	18	11
AAA	A	G	3.0288e-09	0	missense_variant	24	benign	0	164	90
AAA	A	G	3.0288e-09	0	missense_variant	24	pathogenic	0	11	9
AAA	A	G	3.0288e-09	0	missense_variant	24	pathogenic	1	28	16
AAA	A	G	3.0288e-09	0	missense_variant	24	NA	NA	15	10
AAA	A	G	3.0288e-09	0	missense_variant	25	ambiguous	0	16	9
AAA	A	G	3.0288e-09	0	missense_variant	25	benign	0	191	105
AAA	A	G	3.0288e-09	0	missense_variant	25	pathogenic	0	19	11
AAA	A	G	3.0288e-09	0	missense_variant	25	pathogenic	1	31	20
AAA	A	G	3.0288e-09	0	missense_variant	25	NA	NA	13	10
AAA	A	G	3.0288e-09	0	missense_variant	26	ambiguous	0	20	13
AAA	A	G	3.0288e-09	0	missense_variant	26	benign	0	211	118
AAA	A	G	3.0288e-09	0	missense_variant	26	pathogenic	0	13	8
AAA	A	G	3.0288e-09	0	missense_variant	26	pathogenic	1	32	22
AAA	A	G	3.0288e-09	0	missense_variant	26	NA	NA	17	9
AAA	A	G	3.0288e-09	0	missense_variant	27	ambiguous	0	20	12
AAA	A	G	3.0288e-09	0	missense_variant	27	benign	0	239	147
AAA	A	G	3.0288e-09	0	missense_variant	27	pathogenic	0	17	10
AAA	A	G	3.0288e-09	0	missense_variant	27	pathogenic	1	42	25
AAA	A	G	3.0288e-09	0	missense_variant	27	NA	NA	8	4
AAA	A	G	3.0288e-09	0	missense_variant	28	ambiguous	0	18	10
AAA	A	G	3.0288e-09	0	missense_variant	28	benign	0	278	167
AAA	A	G	3.0288e-09	0	missense_variant	28	pathogenic	0	26	13
AAA	A	G	3.0288e-09	0	missense_variant	28	pathogenic	1	57	38
AAA	A	G	3.0288e-09	0	missense_variant	28	NA	NA	13	7
AAA	A	G	3.0288e-09	0	missense_variant	29	ambiguous	0	19	13
AAA	A	G	3.0288e-09	0	missense_variant	29	benign	0	314	167
AAA	A	G	3.0288e-09	0	missense_variant	29	pathogenic	0	20	11
AAA	A	G	3.0288e-09	0	missense_variant	29	pathogenic	1	51	35
AAA	A	G	3.0288e-09	0	missense_variant	29	NA	NA	24	16
AAA	A	G	3.0288e-09	0	missense_variant	30	ambiguous	0	38	18
AAA	A	G	3.0288e-09	0	missense_variant	30	benign	0	312	191
AAA	A	G	3.0288e-09	0	missense_variant	30	pathogenic	0	26	18
AAA	A	G	3.0288e-09	0	missense_variant	30	pathogenic	1	63	44
AAA	A	G	3.0288e-09	0	missense_variant	30	NA	NA	26	15
AAA	A	G	3.0288e-09	0	missense_variant	31	ambiguous	0	32	23
AAA	A	G	3.0288e-09	0	missense_variant	31	benign	0	323	193
AAA	A	G	3.0288e-09	0	missense_variant	31	pathogenic	0	25	16
AAA	A	G	3.0288e-09	0	missense_variant	31	pathogenic	1	64	42
AAA	A	G	3.0288e-09	0	missense_variant	31	NA	NA	20	12
AAA	A	G	3.0288e-09	0	missense_variant	32	ambiguous	0	36	26
AAA	A	G	3.0288e-09	0	missense_variant	32	benign	0	334	203
AAA	A	G	3.0288e-09	0	missense_variant	32	pathogenic	0	37	23
AAA	A	G	3.0288e-09	0	missense_variant	32	pathogenic	1	58	38
AAA	A	G	3.0288e-09	0	missense_variant	32	NA	NA	27	14
AAA	A	G	3.0288e-09	0	missense_variant	33	ambiguous	0	45	28
AAA	A	G	3.0288e-09	0	missense_variant	33	benign	0	383	203
AAA	A	G	3.0288e-09	0	missense_variant	33	pathogenic	0	30	23
AAA	A	G	3.0288e-09	0	missense_variant	33	pathogenic	1	62	36
AAA	A	G	3.0288e-09	0	missense_variant	33	NA	NA	23	14
AAA	A	G	3.0288e-09	0	missense_variant	34	ambiguous	0	40	20
AAA	A	G	3.0288e-09	0	missense_variant	34	benign	0	395	230
AAA	A	G	3.0288e-09	0	missense_variant	34	pathogenic	0	34	21
AAA	A	G	3.0288e-09	0	missense_variant	34	pathogenic	1	59	45
AAA	A	G	3.0288e-09	0	missense_variant	34	NA	NA	31	18
AAA	A	G	3.0288e-09	0	missense_variant	35	ambiguous	0	35	20
AAA	A	G	3.0288e-09	0	missense_variant	35	benign	0	423	231
AAA	A	G	3.0288e-09	0	missense_variant	35	pathogenic	0	42	28
AAA	A	G	3.0288e-09	0	missense_variant	35	pathogenic	1	67	46
AAA	A	G	3.0288e-09	0	missense_variant	35	NA	NA	27	17
AAA	A	G	3.0288e-09	0	missense_variant	36	ambiguous	0	34	22
AAA	A	G	3.0288e-09	0	missense_variant	36	benign	0	445	262
AAA	A	G	3.0288e-09	0	missense_variant	36	pathogenic	0	48	31
AAA	A	G	3.0288e-09	0	missense_variant	36	pathogenic	1	77	48
AAA	A	G	3.0288e-09	0	missense_variant	36	NA	NA	21	12
AAA	A	G	3.0288e-09	0	missense_variant	37	ambiguous	0	32	21
AAA	A	G	3.0288e-09	0	missense_variant	37	benign	0	413	229
AAA	A	G	3.0288e-09	0	missense_variant	37	pathogenic	0	31	15
AAA	A	G	3.0288e-09	0	missense_variant	37	pathogenic	1	84	62
AAA	A	G	3.0288e-09	0	missense_variant	37	NA	NA	28	20
AAA	A	G	3.0288e-09	0	missense_variant	38	ambiguous	0	38	20
AAA	A	G	3.0288e-09	0	missense_variant	38	benign	0	456	242
AAA	A	G	3.0288e-09	0	missense_variant	38	pathogenic	0	45	31
AAA	A	G	3.0288e-09	0	missense_variant	38	pathogenic	1	92	63
AAA	A	G	3.0288e-09	0	missense_variant	38	NA	NA	27	15
AAA	A	G	3.0288e-09	0	missense_variant	39	ambiguous	0	51	39
AAA	A	G	3.0288e-09	0	missense_variant	39	benign	0	495	289
AAA	A	G	3.0288e-09	0	missense_variant	39	pathogenic	0	33	19
AAA	A	G	3.0288e-09	0	missense_variant	39	pathogenic	1	87	56
AAA	A	G	3.0288e-09	0	missense_variant	39	NA	NA	28	15
AAA	A	G	3.0288e-09	0	missense_variant	40	ambiguous	0	33	17
AAA	A	G	3.0288e-09	0	missense_variant	40	benign	0	526	286
AAA	A	G	3.0288e-09	0	missense_variant	40	pathogenic	0	37	24
AAA	A	G	3.0288e-09	0	missense_variant	40	pathogenic	1	110	78
AAA	A	G	3.0288e-09	0	missense_variant	40	NA	NA	27	14
AAA	A	G	3.0288e-09	0	missense_variant	41	ambiguous	0	63	39
AAA	A	G	3.0288e-09	0	missense_variant	41	benign	0	543	313
AAA	A	G	3.0288e-09	0	missense_variant	41	pathogenic	0	51	31
AAA	A	G	3.0288e-09	0	missense_variant	41	pathogenic	1	92	55
AAA	A	G	3.0288e-09	0	missense_variant	41	NA	NA	28	16
AAA	A	G	3.0288e-09	0	missense_variant	42	ambiguous	0	28	17
AAA	A	G	3.0288e-09	0	missense_variant	42	benign	0	517	289
AAA	A	G	3.0288e-09	0	missense_variant	42	pathogenic	0	42	21
AAA	A	G	3.0288e-09	0	missense_variant	42	pathogenic	1	106	69
AAA	A	G	3.0288e-09	0	missense_variant	42	NA	NA	28	17
AAA	A	G	3.0288e-09	0	missense_variant	43	ambiguous	0	41	26
AAA	A	G	3.0288e-09	0	missense_variant	43	benign	0	510	287
AAA	A	G	3.0288e-09	0	missense_variant	43	pathogenic	0	58	37
AAA	A	G	3.0288e-09	0	missense_variant	43	pathogenic	1	98	67
AAA	A	G	3.0288e-09	0	missense_variant	43	NA	NA	21	10
AAA	A	G	3.0288e-09	0	missense_variant	44	ambiguous	0	59	38
AAA	A	G	3.0288e-09	0	missense_variant	44	benign	0	528	286
AAA	A	G	3.0288e-09	0	missense_variant	44	pathogenic	0	50	31
AAA	A	G	3.0288e-09	0	missense_variant	44	pathogenic	1	102	75
AAA	A	G	3.0288e-09	0	missense_variant	44	NA	NA	36	25
AAA	A	G	3.0288e-09	0	missense_variant	45	ambiguous	0	50	32
AAA	A	G	3.0288e-09	0	missense_variant	45	benign	0	529	303
AAA	A	G	3.0288e-09	0	missense_variant	45	pathogenic	0	33	23
AAA	A	G	3.0288e-09	0	missense_variant	45	pathogenic	1	97	68
AAA	A	G	3.0288e-09	0	missense_variant	45	NA	NA	32	21
AAA	A	G	3.0288e-09	0	missense_variant	46	ambiguous	0	34	20
AAA	A	G	3.0288e-09	0	missense_variant	46	benign	0	482	263
AAA	A	G	3.0288e-09	0	missense_variant	46	pathogenic	0	41	27
AAA	A	G	3.0288e-09	0	missense_variant	46	pathogenic	1	90	59
AAA	A	G	3.0288e-09	0	missense_variant	46	NA	NA	37	20
AAA	A	G	3.0288e-09	0	missense_variant	47	ambiguous	0	53	31
AAA	A	G	3.0288e-09	0	missense_variant	47	benign	0	544	299
AAA	A	G	3.0288e-09	0	missense_variant	47	pathogenic	0	38	27
AAA	A	G	3.0288e-09	0	missense_variant	47	pathogenic	1	94	65
AAA	A	G	3.0288e-09	0	missense_variant	47	NA	NA	27	17
AAA	A	G	3.0288e-09	0	missense_variant	48	ambiguous	0	50	27
AAA	A	G	3.0288e-09	0	missense_variant	48	benign	0	519	317
AAA	A	G	3.0288e-09	0	missense_variant	48	pathogenic	0	39	28
AAA	A	G	3.0288e-09	0	missense_variant	48	pathogenic	1	98	61
AAA	A	G	3.0288e-09	0	missense_variant	48	NA	NA	28	24
AAA	A	G	3.0288e-09	0	missense_variant	49	ambiguous	0	51	30
AAA	A	G	3.0288e-09	0	missense_variant	49	benign	0	548	332
AAA	A	G	3.0288e-09	0	missense_variant	49	pathogenic	0	50	33
AAA	A	G	3.0288e-09	0	missense_variant	49	pathogenic	1	129	90
AAA	A	G	3.0288e-09	0	missense_variant	49	NA	NA	24	10
AAA	A	G	3.0288e-09	0	missense_variant	50	ambiguous	0	49	36
AAA	A	G	3.0288e-09	0	missense_variant	50	benign	0	513	295
AAA	A	G	3.0288e-09	0	missense_variant	50	pathogenic	0	47	29
AAA	A	G	3.0288e-09	0	missense_variant	50	pathogenic	1	100	79
AAA	A	G	3.0288e-09	0	missense_variant	50	NA	NA	26	11
AAA	A	G	3.0288e-09	0	missense_variant	51	ambiguous	0	43	28
AAA	A	G	3.0288e-09	0	missense_variant	51	benign	0	544	304
AAA	A	G	3.0288e-09	0	missense_variant	51	pathogenic	0	44	30
AAA	A	G	3.0288e-09	0	missense_variant	51	pathogenic	1	98	56
AAA	A	G	3.0288e-09	0	missense_variant	51	NA	NA	19	13
AAA	A	G	3.0288e-09	0	missense_variant	52	ambiguous	0	48	30
AAA	A	G	3.0288e-09	0	missense_variant	52	benign	0	480	267
AAA	A	G	3.0288e-09	0	missense_variant	52	pathogenic	0	38	17
AAA	A	G	3.0288e-09	0	missense_variant	52	pathogenic	1	103	69
AAA	A	G	3.0288e-09	0	missense_variant	52	NA	NA	28	13
AAA	A	G	3.0288e-09	0	missense_variant	53	ambiguous	0	46	28
AAA	A	G	3.0288e-09	0	missense_variant	53	benign	0	529	266
AAA	A	G	3.0288e-09	0	missense_variant	53	pathogenic	0	48	32
AAA	A	G	3.0288e-09	0	missense_variant	53	pathogenic	1	96	59
AAA	A	G	3.0288e-09	0	missense_variant	53	NA	NA	32	15
AAA	A	G	3.0288e-09	0	missense_variant	54	ambiguous	0	56	40
AAA	A	G	3.0288e-09	0	missense_variant	54	benign	0	490	289
AAA	A	G	3.0288e-09	0	missense_variant	54	pathogenic	0	36	25
AAA	A	G	3.0288e-09	0	missense_variant	54	pathogenic	1	99	72
AAA	A	G	3.0288e-09	0	missense_variant	54	NA	NA	14	11
AAA	A	G	3.0288e-09	0	missense_variant	55	ambiguous	0	36	24
AAA	A	G	3.0288e-09	0	missense_variant	55	benign	0	507	299
AAA	A	G	3.0288e-09	0	missense_variant	55	pathogenic	0	39	28
AAA	A	G	3.0288e-09	0	missense_variant	55	pathogenic	1	105	77
AAA	A	G	3.0288e-09	0	missense_variant	55	NA	NA	28	14
AAA	A	G	3.0288e-09	0	missense_variant	56	ambiguous	0	51	31
AAA	A	G	3.0288e-09	0	missense_variant	56	benign	0	487	287
AAA	A	G	3.0288e-09	0	missense_variant	56	pathogenic	0	50	30
AAA	A	G	3.0288e-09	0	missense_variant	56	pathogenic	1	87	65
AAA	A	G	3.0288e-09	0	missense_variant	56	NA	NA	33	14
AAA	A	G	3.0288e-09	0	missense_variant	57	ambiguous	0	44	22
AAA	A	G	3.0288e-09	0	missense_variant	57	benign	0	497	287
AAA	A	G	3.0288e-09	0	missense_variant	57	pathogenic	0	46	27
AAA	A	G	3.0288e-09	0	missense_variant	57	pathogenic	1	106	73
AAA	A	G	3.0288e-09	0	missense_variant	57	NA	NA	26	11
AAA	A	G	3.0288e-09	0	missense_variant	58	ambiguous	0	48	29
AAA	A	G	3.0288e-09	0	missense_variant	58	benign	0	521	293
AAA	A	G	3.0288e-09	0	missense_variant	58	pathogenic	0	39	23
AAA	A	G	3.0288e-09	0	missense_variant	58	pathogenic	1	95	69
AAA	A	G	3.0288e-09	0	missense_variant	58	NA	NA	34	14
AAA	A	G	3.0288e-09	0	missense_variant	59	ambiguous	0	42	20
AAA	A	G	3.0288e-09	0	missense_variant	59	benign	0	491	284
AAA	A	G	3.0288e-09	0	missense_variant	59	pathogenic	0	40	24
AAA	A	G	3.0288e-09	0	missense_variant	59	pathogenic	1	85	57
AAA	A	G	3.0288e-09	0	missense_variant	59	NA	NA	20	10
AAA	A	G	3.0288e-09	0	missense_variant	60	ambiguous	0	43	25
AAA	A	G	3.0288e-09	0	missense_variant	60	benign	0	486	267
AAA	A	G	3.0288e-09	0	missense_variant	60	pathogenic	0	36	23
AAA	A	G	3.0288e-09	0	missense_variant	60	pathogenic	1	103	69
AAA	A	G	3.0288e-09	0	missense_variant	60	NA	NA	20	16
AAA	A	G	3.0288e-09	0	missense_variant	61	ambiguous	0	38	24
AAA	A	G	3.0288e-09	0	missense_variant	61	benign	0	474	268
AAA	A	G	3.0288e-09	0	missense_variant	61	pathogenic	0	50	31
AAA	A	G	3.0288e-09	0	missense_variant	61	pathogenic	1	103	71
AAA	A	G	3.0288e-09	0	missense_variant	61	NA	NA	24	11
AAA	A	G	3.0288e-09	0	missense_variant	62	ambiguous	0	43	27
AAA	A	G	3.0288e-09	0	missense_variant	62	benign	0	452	244
AAA	A	G	3.0288e-09	0	missense_variant	62	pathogenic	0	48	27
AAA	A	G	3.0288e-09	0	missense_variant	62	pathogenic	1	74	49
AAA	A	G	3.0288e-09	0	missense_variant	62	NA	NA	26	12
AAA	A	G	3.0288e-09	0	missense_variant	63	ambiguous	0	48	30
AAA	A	G	3.0288e-09	0	missense_variant	63	benign	0	481	275
AAA	A	G	3.0288e-09	0	missense_variant	63	pathogenic	0	36	23
AAA	A	G	3.0288e-09	0	missense_variant	63	pathogenic	1	80	57
AAA	A	G	3.0288e-09	0	missense_variant	63	NA	NA	26	20
AAA	A	G	3.0288e-09	0	missense_variant	64	ambiguous	0	43	22
AAA	A	G	3.0288e-09	0	missense_variant	64	benign	0	451	265
AAA	A	G	3.0288e-09	0	missense_variant	64	pathogenic	0	40	25
AAA	A	G	3.0288e-09	0	missense_variant	64	pathogenic	1	82	61
AAA	A	G	3.0288e-09	0	missense_variant	64	NA	NA	26	17
AAA	A	G	3.0288e-09	0	missense_variant	65	ambiguous	0	49	31
AAA	A	G	3.0288e-09	0	missense_variant	65	benign	0	416	238
AAA	A	G	3.0288e-09	0	missense_variant	65	pathogenic	0	42	26
AAA	A	G	3.0288e-09	0	missense_variant	65	pathogenic	1	89	65
AAA	A	G	3.0288e-09	0	missense_variant	65	NA	NA	25	18
AAA	A	G	3.0288e-09	0	missense_variant	66	ambiguous	0	41	23
AAA	A	G	3.0288e-09	0	missense_variant	66	benign	0	428	235
AAA	A	G	3.0288e-09	0	missense_variant	66	pathogenic	0	49	33
AAA	A	G	3.0288e-09	0	missense_variant	66	pathogenic	1	78	58
AAA	A	G	3.0288e-09	0	missense_variant	66	NA	NA	32	18
AAA	A	G	3.0288e-09	0	missense_variant	67	ambiguous	0	43	25
AAA	A	G	3.0288e-09	0	missense_variant	67	benign	0	416	233
AAA	A	G	3.0288e-09	0	missense_variant	67	pathogenic	0	37	23
AAA	A	G	3.0288e-09	0	missense_variant	67	pathogenic	1	88	65
AAA	A	G	3.0288e-09	0	missense_variant	67	NA	NA	19	7
AAA	A	G	3.0288e-09	0	missense_variant	68	ambiguous	0	37	21
AAA	A	G	3.0288e-09	0	missense_variant	68	benign	0	396	227
AAA	A	G	3.0288e-09	0	missense_variant	68	pathogenic	0	26	15
AAA	A	G	3.0288e-09	0	missense_variant	68	pathogenic	1	76	50
AAA	A	G	3.0288e-09	0	missense_variant	68	NA	NA	25	16
AAA	A	G	3.0288e-09	0	missense_variant	69	ambiguous	0	38	23
AAA	A	G	3.0288e-09	0	missense_variant	69	benign	0	412	237
AAA	A	G	3.0288e-09	0	missense_variant	69	pathogenic	0	37	24
AAA	A	G	3.0288e-09	0	missense_variant	69	pathogenic	1	76	53
AAA	A	G	3.0288e-09	0	missense_variant	69	NA	NA	28	17
AAA	A	G	3.0288e-09	0	missense_variant	70	ambiguous	0	37	25
AAA	A	G	3.0288e-09	0	missense_variant	70	benign	0	393	226
AAA	A	G	3.0288e-09	0	missense_variant	70	pathogenic	0	44	27
AAA	A	G	3.0288e-09	0	missense_variant	70	pathogenic	1	75	54
AAA	A	G	3.0288e-09	0	missense_variant	70	NA	NA	18	6
AAA	A	G	3.0288e-09	0	missense_variant	71	ambiguous	0	39	21
AAA	A	G	3.0288e-09	0	missense_variant	71	benign	0	410	232
AAA	A	G	3.0288e-09	0	missense_variant	71	pathogenic	0	31	21
AAA	A	G	3.0288e-09	0	missense_variant	71	pathogenic	1	93	69
AAA	A	G	3.0288e-09	0	missense_variant	71	NA	NA	15	8
AAA	A	G	3.0288e-09	0	missense_variant	72	ambiguous	0	44	24
AAA	A	G	3.0288e-09	0	missense_variant	72	benign	0	435	242
AAA	A	G	3.0288e-09	0	missense_variant	72	pathogenic	0	37	25
AAA	A	G	3.0288e-09	0	missense_variant	72	pathogenic	1	63	43
AAA	A	G	3.0288e-09	0	missense_variant	72	NA	NA	17	9
AAA	A	G	3.0288e-09	0	missense_variant	73	ambiguous	0	41	27
AAA	A	G	3.0288e-09	0	missense_variant	73	benign	0	359	194
AAA	A	G	3.0288e-09	0	missense_variant	73	pathogenic	0	30	27
AAA	A	G	3.0288e-09	0	missense_variant	73	pathogenic	1	79	57
AAA	A	G	3.0288e-09	0	missense_variant	73	NA	NA	24	12
AAA	A	G	3.0288e-09	0	missense_variant	74	ambiguous	0	32	22
AAA	A	G	3.0288e-09	0	missense_variant	74	benign	0	377	199
AAA	A	G	3.0288e-09	0	missense_variant	74	pathogenic	0	34	16
AAA	A	G	3.0288e-09	0	missense_variant	74	pathogenic	1	75	58
AAA	A	G	3.0288e-09	0	missense_variant	74	NA	NA	19	9
AAA	A	G	3.0288e-09	0	missense_variant	75	ambiguous	0	37	23
AAA	A	G	3.0288e-09	0	missense_variant	75	benign	0	366	210
AAA	A	G	3.0288e-09	0	missense_variant	75	pathogenic	0	43	25
AAA	A	G	3.0288e-09	0	missense_variant	75	pathogenic	1	86	59
AAA	A	G	3.0288e-09	0	missense_variant	75	NA	NA	14	11
AAA	A	G	3.0288e-09	0	missense_variant	76	ambiguous	0	31	20
AAA	A	G	3.0288e-09	0	missense_variant	76	benign	0	415	239
AAA	A	G	3.0288e-09	0	missense_variant	76	pathogenic	0	35	26
AAA	A	G	3.0288e-09	0	missense_variant	76	pathogenic	1	77	52
AAA	A	G	3.0288e-09	0	missense_variant	76	NA	NA	23	13
